Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
倩儿爷sweetone兮曼希曼氨基酸泡泡洁面洗面奶卸妆孕妇安全用,倩儿爷9月19日下午2点不见不散,59,淘宝,2019-06-16 20:06:54,66526428714,6702976232813792519,0,0,0,158.00,0,7905,361,4.57%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dc%2BtkC0kF1D9w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMeNWnNde6OqB5x%2BIUlGKNpVq7iJOci%2FZIBv%2F5UtuxtAPezLijj5KVus%2BPyyeuJR1u58yQnCH6WE9aEqUXU9BSeDTduqSLn5FL%2F1SarTXhIOTrhzfEh3ilxahBHuDt9bsHs7AMx9cWAx%2BEiM%2FlSG%2FbZTfzpQnYfor1oxCFRvvTaV0l8MXyEu040uRCIhheCKoHSD4FEmnlefNoYbRN6svXwJxKmPmpIKZsA%3D%3D&union_lens=lensId:0b01cc69_fff4_16b4cb765aa_367e
官方店thyra昙雅单色眼影彩妆盘哑光闪粉亮晶晶大亮片眼影初学者,是你大表姨呀,30,淘宝,2019-06-20 18:03:00,73893416582,6704240403547196686,0,0,0,18.80,0,163299,2247,1.38%,https://s.click.taobao.com/t?e=m%3D2%26s%3D7uqtMgV7e1hw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMfql3Ry97032J1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMMx%2BieNETHUOjYcmGBLy%2BUQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MrbKHXSYqREHLYc%2B1BP4Ur0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57bdf0_0c47_16ebf8f76f6_4d79&xId=jxca7BQxgQ7V0EC2G79WwAdSB4y4T9h6b2bDoQfk32cU2vtz39jddxIUxJ5dh0ic5AE2DAkxUHnA0QUVZa7Cex&union_lens=lensId:0b0fcf04_0bbd_16ebf8f76f8_1e1a
第2件49元 pandaw潘达定妆喷雾补水保湿舒缓肌肤爽肤水化妆水女,我超爱吃烤鸭的,59,天猫,2019-07-25 00:08:35,94891152957,6717186937939184907,0,0,0,149.00,0,13205,565,4.28%,https://detail.tmall.com/item.htm?id=596717005994
安瓶精华爽肤水玻尿酸烟酰胺补水保湿喷雾收缩毛孔定妆化妆水男女,抖音严选好物,12,淘宝,2019-07-15 11:41:12,98669743953,6713727041520389384,0,0,0,11.90,0,121,18,14.88%,https://s.click.taobao.com/t?e=m%3D2%26s%3D%2BPF4YsDL9BJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMSD1IBz5Uh6ARitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMfStdrVP1ccI7ryPPM2j56owe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDFemxdncCXkJdhgDr5CzqQm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0bb698e5_0c78_16e070867f5_bff1&xId=TpUggEWgvJZt1YjhA4Fz3U6YtcQV5vFARufejeegmfFqhso320usnOzAHcI5SekgQ4ixHfIEeZprV8XL5J4x0K&union_lens=lensId:0bb0d4fb_0cb2_16e070867f7_317f
PRAMY/柏瑞美梦幻星河波光口红女持久保湿不易脱色,二喵果酱,23,淘宝,2019-08-02 19:56:05,64511499102,6720379657356676356,0,0,0,89.90,0,1946,49,2.52%,https://s.click.taobao.com/t?e=m%3D2%26s%3DxU5F%2FnLLNZxw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMdtk6CB5AxW0MMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMKs3oEkDg%2FuBKHNsnHWb%2BCgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6M%2BA7lq8pQKhyyoAT3FN3UX0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1540db_0c68_16ec2b47bcc_4f75&xId=vJ8xOijrAeaBr0sKBYI3mO5iBMroYWYX05VgtM3whzM4or8c77k5gfIhCipCUAYEAzPRzQcNLGdmddqqiG9TZd&union_lens=lensId:0b0fc015_0c87_16ec2b47bcf_5a95
VENUS MARBLE小蓝瓶眼唇卸妆液脸部温和清洁VM卸妆水眼唇脸三合一,余机智✨,50,淘宝,2019-09-08 13:32:23,3592831622447549,6734168298365127948,0,0,0,99.90,0,19805,45,0.23%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dl%2B7tEx8m7PZw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXng7eGj98t0lovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMXg5gC2kfUVCFv1uvPWk2cAtkyqhBb5%2B4tXsyH%2FO6UgQtCX2YSKt8j2ZmgeEbtTvKgjlQauzrPlqFi4V5KBpmMmcsQiiwSORJyafjszHuW2%2FNy6VfD8aHxCw1%2B34G20YGQgmRztsM%2BeizC7l%2FKCNUyTS1%2BKYzzGveSOcUBna2uWXGJe8N%2FwNpGw%3D%3D&union_lens=lensId:0b01decb_0cc9_16ebf84bdc3_18cd&xId=kDZGZUEjKNOZUnAGGedy4QB8vy9JUcbgwjfWXs1eR7XHM6cSTNu4wusmpqEK5rxFMQyZHYPsfCGAG0l0hqx7X&union_lens=lensId:0bb39b78_0c3e_16ebf84bdc4_ceac
MineTook苾桃水蜜桃美妆蛋套盒海绵 干湿两用不吃粉扑化妆工具,剁手小仙女,18,淘宝,2019-08-11 12:30:15,75242884780,6723761904348581128,0,0,0,15.00,0,6520,138,2.12%,https://s.click.taobao.com/t?e=m%3D2%26s%3DVCasG%2BuvXD5w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMQKFc6is8pgG1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMpWFekb2ux5ncrMGQCJtd7wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OsQvjEEsTtUbZhpoKOA5xX0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b157056_0c6f_16ebf852e5c_5b7d&xId=FbTsDg2vi9PWVwe5kqeV3G7G1f8cdoqXoCa3QyYvnPulgZyY4yIqeasCU5MPpqK6f8Xzj7O94v366oK8YdXzs3&union_lens=lensId:0b0adf2c_0d3b_16ebf852e5e_a46a
xixi星空初恋口红 持久不易脱色 正品胡萝卜素唇膏 显色非常好,赵姑娘?,22,抖音小店,2019-04-08 19:06:00,91747889377,6677152031083465998,0,0,0,29.90,0,15056,373,2.48%,https://haohuo.jinritemai.com/views/product/item2?id=3317197906011919922&origin_type=2002001000&origin_id=6677152031083465998_3317197907513625772&alkey=1128_99514375927_6677152031083465998_3317197907513625772_011
AloBon雅邦清新淡彩护唇膏保湿滋润补水润唇膏口红女裸妆,青冘先森,15,抖音小店,2019-03-25 13:07:27,61976165195,6672172124737670414,0,0,0,9.90,0,27594,1586,5.75%,https://haohuo.jinritemai.com/views/product/item2?id=3319467988855476168&origin_type=2002001000&origin_id=6672172124737670414_3319467987354009690&alkey=1128_99514375927_6672172124737670414_3319467987354009690_011
一次性美容洗脸巾洁面巾卸妆巾宝宝清洁干湿擦脸巾,千梦工厂,10,抖音小店,2019-03-20 00:14:46,59391937335,6670069621191609613,0,0,0,19.90,0,684,151,22.08%,https://haohuo.jinritemai.com/views/product/item2?id=3320172460128747176&origin_type=2002001000&origin_id=6670069621191609613_3325128416449327236&alkey=1128_99514375927_6670069621191609613_3325128416449327236_011
赤木刚宪 Andrea美国进口眼部卸妆湿巾 保湿无油温和不伤眼补水,道上都叫我赤木刚宪,58,抖音小店,2019-01-29 19:16:05,87360424915,6651519464615595275,0,0,0,59.00,0,40847,527,1.29%,https://haohuo.jinritemai.com/views/product/item2?id=3321843896723593821&origin_type=3002001000&origin_id=6651519464615595275_3321843896723593821&alkey=1128_99514375927_6651519464615595275_3321843896723593821_010
赤木刚宪的美妆店日本Nursery卸妆膏霜 温和柚子味深层清洁眼唇,道上都叫我赤木刚宪,58,抖音小店,2019-01-09 19:28:05,87360424915,6644457362671275271,0,0,0,97.00,0,16296,208,1.28%,https://haohuo.jinritemai.com/views/product/item2?id=3321857917644335824&origin_type=3002001000&origin_id=6644457362671275271_3321857917644335824&alkey=1128_99514375927_6644457362671275271_3321857917644335824_010
【正品】HOLD LIVE慕斯绒情口红套装 哑光雾面 烂番茄 泫雅红棕,王蒂诺和阿张哥,25,抖音小店,2019-03-19 17:13:26,59867262334,6669308038215765251,0,0,0,68.90,0,96128,2761,2.87%,https://haohuo.jinritemai.com/views/product/item2?id=3329063436192759341&origin_type=2002001000&origin_id=6669308038215765251_3329063439716110845&alkey=1128_99514375927_6669308038215765251_3329063439716110845_011
买2送1 vnk哑光口红 锦鲤色 持久不易脱色 丝绒雾面唇膏 不拔干,辣辣来撸妆,6,抖音小店,2019-03-18 22:22:59,57607108914,6669295512811769096,0,0,0,75.00,0,169522,1242,0.73%,https://haohuo.jinritemai.com/views/product/item2?id=3334809114592335961&origin_type=3002001000&origin_id=6669295512811769096_3334809114592335961&alkey=1128_99514375927_6669295512811769096_3334809114592335961_010
【官方直营】完美日记小金钻口红,陳雨舟,10,抖音小店,2019-04-08 17:44:06,62555262435,6677138069407239437,0,0,0,99.90,0,46840,1359,2.90%,https://haohuo.jinritemai.com/views/product/item2?id=3337608073920524617&origin_type=2002001000&origin_id=6677138069407239437_3338683426223197488&alkey=1128_99514375927_6677138069407239437_3338683426223197488_011
MACK ANDY星空流沙眼影盘12色 网红彩妆幻色大地色眼影,爱分享的关关,12,抖音小店,2019-04-17 16:23:16,68126335875,6680494909125872899,0,0,0,69.90,0,1491,13,0.87%,https://haohuo.jinritemai.com/views/product/item2?id=3337932676811376625&origin_type=2002001000&origin_id=6680494909125872899_3337933617275107146&alkey=1128_99514375927_6680494909125872899_3337933617275107146_011
正品拉线眉笔女防水防汗不脱色持久可剥初学者撕拉削眉粉,爱分享的关关,11,抖音小店,2019-07-17 12:29:51,68126335875,6714482836780371207,0,0,0,29.90,0,3443,56,1.63%,https://haohuo.jinritemai.com/views/product/item2?id=3338713058704014438&origin_type=2002001000&origin_id=6714482836780371207_3344253068299793597&alkey=1128_99514375927_6714482836780371207_3344253068299793597_011
【武点辉凡】旅行分装瓶套装乳液化妆品空瓶便携洗漱包旅游,手残也要买,13,抖音小店,2019-09-21 18:46:52,94992667248,6739073449857256716,0,0,0,28.00,0,6269,34,0.54%,https://haohuo.jinritemai.com/views/product/item2?id=3360619677154970794&origin_type=2002001000&origin_id=6739073449857256716_3361554326790405671&alkey=1128_99514375927_6739073449857256716_3361554326790405671_011
AloBon雅邦胡萝卜素口红保湿不易脱色滋润健康温变唇膏,大国重器,39,抖音小店,2019-09-06 18:51:58,3671960643699492,6733508484433841422,0,0,0,59.00,0,14271,145,1.02%,https://haohuo.jinritemai.com/views/product/item2?id=3362359158262387146&origin_type=2002001000&origin_id=6733508484433841422_3362664800676272738&alkey=1128_99514375927_6733508484433841422_3362664800676272738_011
2支更划算 月销过万 卡奈姿小羊皮哑光雾面滋润豆沙斩男色口红,Yuki雪雪,15,淘宝,2017-12-01 11:24:28,58553289463,6494414153405435150,0,0,0,15.90,0,125308,3371,2.69%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dz41FtmYCjIEcQipKwQzePOeEDrYVVa64yK8Cckff7TVRAdhuF14FMaarH5KazPqd1aH1Hk3GeOiuWnZkgIcRVH4jE2mmLUhmfgJZeFuZ4SYVBR93cSyM0otgwMO1YqTJ4q%2BRXokHRqtJj8mT44MdBHQC%2B2qnp67Evki2ngZ9jd4U%2FqOfvgOq4hIjP5Uhv22UFbmPk9VK8OiDZ1Z3LNoqZdhHXoWup6v%2F1JztS5T9N8Z040xTe74sItAtu5t0lvo341YlJTA1HMO9KzILw1MW6qJn5AyUbPoV
出口订单 独家美妆化妆刷 套装,杨蛇_youngsir??,14,淘宝,2017-06-08 19:51:34,56247072137,6429233913301830914,0,0,0,138.00,0,219073,5426,2.48%,https://s.click.taobao.com/t?e=m%3D2%26s%3DMabOYe6OjBEcQipKwQzePOeEDrYVVa64XoO8tOebS%2BdRAdhuF14FMWScEMqd5N8BMMgx22UI05bOXq9d%2Bqe8RZMjnlgIE6wFORFpSy2yYAQy43UAzwrUbXbOdFtc4uDS06qvb4lce%2B%2FvlOhdhkw5SqaDu7lLytIz9DNj4JP1KzLuYkYi1JL%2F%2Bbj8Cm8j3o1mY%2BoTKVv%2BCYMCNGy2NFWFQxxM1a2pE97PM%2BKEzV6eEkxUXM1cO9VM5iSIzQmZT19KorkWtLNbETI9ew1j%2BwOOnA%3D%3D
欧亿姿洗脸巾一次性纯棉女抽取式卸妆棉柔巾洗面擦脸洁面巾纸专用,二胖,19,淘宝,2019-07-14 13:52:39,95931467680,6713153365150387463,0,0,0,16.80,0,6641,294,4.43%,https://s.click.taobao.com/t?e=m%3D2%26s%3DRJTB3Zyv2Xdw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMcdX3U1E7H3xlovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMxNlnuVKK23UMiwkZ3VjrhgtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jSsXb4Yq46kQI%2FEU8YKvrFgJPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:TAPI@1588122637@0bba65d2_0e74_171c37c5494_a8d6@01
colorkey珂拉琪柔雾哑光唇膏口红持久不掉色不沾杯奶茶豆沙色正品,NN会有猫的,17,天猫,2019-04-27 19:55:14,98175454380,6684378885947231496,0,0,0,79.00,0,18294,425,2.32%,https://detail.tmall.com/item.htm?id=584673111509
少女心放映室 桌面分类收纳盒 创意笔筒学生文具办公小物化妆刷收,少女心放映室,15,淘宝,2019-01-11 17:53:21,94233998063,6645175122187521293,0,0,0,9.90,0,11389,128,1.12%,https://item.taobao.com/item.htm?id=584834420313
颜九的口红店思薇娜泰国小众学生平价烂橘牛血番茄色小辣椒子弹头,认真少女_颜九,59,淘宝,2019-01-01 20:35:58,58651677044,6641506178205486340,0,0,0,29.00,0,117356,2322,1.98%,https://item.taobao.com/item.htm?id=584917365209
伊芳妮联名限量版口红持久保湿防水不脱色本命年中国风上新女,胡桃佳子LJ(晚上5点直播哦),41,天猫,2019-04-25 17:46:30,96501928655,6683448939682745613,0,0,0,49.90,0,354443,1656,0.47%,https://detail.tmall.com/item.htm?id=584982960310
花漾璎珞11支速干化妆刷套装散粉刷腮红刷修容刷眼影刷眉刷可带包,mini卡卡,59,淘宝,2019-06-13 18:15:52,63976255024,6701940698607865099,0,0,0,85.80,0,8061,328,4.07%,https://s.click.taobao.com/t?e=m%3D2%26s%3Da8Zle%2B%2FUkhVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMbLEVQDz3ZgQRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMGZIf9qxZ7kD%2F7H5gMfb68M0Q9fK1X0AuhLjO8JFSuq5qGmoLahT%2BZz%2BFa8QW0pMbTc7jC1Dcr3S4%2FApvI96NZrZLd05RUt46lxmA3Scy5WMcTNWtqRPezzPihM1enhJMVFzNXDvVTOYkiM0JmU9fSqK5FrSzWxEyPXsNY%2FsDjpw%3D&union_lens=lensId:0b150f1b_0ca6_16ec19a646b_83b9&xId=yeQhbJ1ODvRCwv8gcE4iCI4NTb6JBS2DSok0UEoAyEID6X4AWAzjzdYFRYGJ4LkztGdnqbPfcLpwMfu09I8DX6&union_lens=lensId:0b01b2ea_0c8b_16ec19a646d_dae6
颜九的口红店火烈鸟精细睫毛膏细小刷头自然纤长持久防水不易晕染,认真少女_颜九,57,淘宝,2019-01-09 18:23:08,58651677044,6644440625225665805,0,0,0,49.00,0,106995,1346,1.26%,https://item.taobao.com/item.htm?id=585607871418
大朵家超大瓶卸妆水化妆品正品保证假一赔十爆款网红同款推荐,大朵  晚7点直播,38,淘宝,2019-01-21 19:43:02,97968441538,6648914238305750279,0,0,0,88.00,0,918,122,13.29%,https://s.click.taobao.com/t?e=m%3D2%26s%3Ddd7BJ2OZfPhw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMYog%2BtkfsLAoRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMVqxyuH8%2BzkGO48BemFv2ZAtkyqhBb5%2B4HoaaUnJGJVNqGmoLahT%2BZzSJD1a7%2B8MkTuJ1TvXWhzq%2B88mqzeFOethHXoWup6v%2F1JztS5T9N8Z040xTe74sItAtu5t0lvo341YlJTA1HMO9KzILw1MW6qJn5AyUbPoV&union_lens=lensId:0b015dd6_0c0f_16ec0b1b123_c325&xId=343BFJtPP3Nkd3ERtHssqmp4gJP5RTsYr4FmywJXinAOXrje3h5zarJisKWt1kHGyzjVurDccmI8kFAw1GK6Zy&union_lens=lensId:0b0b68eb_0cf1_16ec0b1b124_178c
稚优泉液体眼影闪粉大闪偏光钻闪彩妆高光眼影液单色眼影平价正品,17sui_,20,淘宝,2019-03-02 22:32:49,51044231889,6663429348336356619,0,0,0,29.90,0,2382,55,2.31%,https://s.click.taobao.com/t?e=m%3D2%26s%3DWI1VWHOZ1hRw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMeSW5sTCFXXQ1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM8752iqFMLnqblDam5pEjYYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RDtWte%2BDYZWy%2FohDuTS2kxem%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b01c1f1_0c8c_16ec124fc83_3137&xId=LoYPIurC9w2dXeQsk76AJTTOEL7hWVGIfB85AI7tk52bowoyUR4LbXW1lriqTdYfOGovA5U9M9dcQfuuiiyyn6&union_lens=lensId:0b0adf2c_0d3b_16ec124fc85_d574
RT精致底妆套装美妆蛋彩妆刷组合初学者化妆工具化妆刷彩妆蛋套装,白衣未央,39,淘宝,2019-09-07 17:29:38,61738533254,6733858351832190220,0,0,0,199.00,0,125362,8411,6.71%,https://s.click.taobao.com/t?e=m%3D2%26s%3D1vzBXp6LY9dw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMV%2Bx13TdMA5KJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMhnStxak9VnDRmtNJaiuwzAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OUFNkTm%2BIP6m6zipEYjkaN0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b014932_0c59_16ec7720c6a_a3c9&xId=gxQ0JdAbIQ6Ie0JXJBACTSdlwStSQ8CapUDvRXixcSiaCOoOBpIWfraqkIir9evFTNs2wTogWXSUqdbddt5F2l&union_lens=lensId:0b1af702_0c72_16ec7720c6c_9392
Lily Bell/丽丽贝尔拍拍回渗亲肤化妆棉省水擦水乳拍水卸妆棉50*2,悟惜,59,淘宝,2019-09-07 19:57:18,98468447440,6733896407628991755,0,0,0,49.90,0,20800,124,0.60%,https://s.click.taobao.com/t?e=m%3D2%26s%3Dgg7K%2FLHwkV5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXHYI5M4AEkoJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMKawr8TJ22PHhoimKf%2F9tawtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PcgFSqpKNE3B8iAcmMHO9r0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0fe08b_0c85_16ec2a1e72d_7ad3&xId=EHPOIS3qGGNNzuQrPBhIwE9ZnhDwBcsh35kZJ9uZBtlZg3TTrtMqKXtE1oZXT6CUkrRC8RBsgfdIlfQbGSpxvK&union_lens=lensId:0b0b217b_0d38_16ec2a1e730_d0d5
何小姐的化妆刷：绿毛怪怪巴斯夫纤维毛15支套刷,绿毛怪怪何小姐,566,淘宝,2019-09-08 10:56:22,60945740639,6734124703482449164,0,0,0,118.00,0,2897,198,6.83%,https://s.click.taobao.com/t?e=m%3D2%26s%3D5CMh03j%2FQ%2F5w4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMbgzCe6uKxwHxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM2vjgwCPyMIHxyXEUFy2Zgv1SarTXhIOTrhzfEh3ilxbYR16Frqer%2FxIjP5Uhv22UCq4Qd1iUH1tZ5HPIc67RMthHXoWup6v%2F1JztS5T9N8Z040xTe74sItAtu5t0lvo341YlJTA1HMO9KzILw1MW6qJn5AyUbPoV&union_lens=lensId:0b581b6f_0c08_16ec1962be1_33a0&xId=okEiY0nRRBjbkdLHDLcGsCcPLO2HbvbwisYvGjQV8xyUeySW6v4K0eMHrwsZHM0t9htOlw4vYvkvAOQ0YAjm21&union_lens=lensId:0b0b68eb_0cf1_16ec1962be3_24f5
凯驰男女孩儿童过家家化妆维修工具台厨房医生医具手提箱玩具套装,玩具益趣园,41,天猫,2019-09-23 11:27:11,61559875124,6739702310332550412,0,0,0,24.90,0,2630,24,0.91%,https://detail.tmall.com/item.htm?id=602323947037
阿芙小王子变色唇膏保湿滋润补水口红打底干裂润唇膏防淡化唇纹女,太平公主重金求发,51,淘宝,2019-09-22 17:22:59,62241304201,6739422918498880775,0,0,0,49.00,0,11739,1043,8.88%,https://s.click.taobao.com/t?e=m%3D2%26s%3DMZY6yU%2FVINdw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMU7kmpv5LbUslovu%2FCElQOtPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMPScka4IvNOnAlMtORlei54we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RC6bk2B2J%2Boo5SKltLB5SCSm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCP8lzN0Wk2RWC%2Bob0vRQ70tz2TFFEd9SqY%3D&union_lens=lensId:0b582459_0d0a_170b3938fba_52bd&xId=HD8mNRuCECpPRYcYY1jOxeqARAmjZxfbeO4RrudH3axSpXAWoOXqiivW3b7BMDwi8WJ55J6MThU8Y0Iv1FsWz2&union_lens=lensId:MAPI@1583560757@0b84769b_0e52_170b3938fbf_e426@01
欢宝同款 木乃伊化妆棉 可拉伸省水化妆棉薄款 脸部湿敷补水,早餐欢宝,59,淘宝,2019-09-21 08:25:19,59032230598,6738913266833050891,0,0,0,18.89,0,23346,835,3.58%,https://s.click.taobao.com/t?e=m%3D2%26s%3DCgQRv5WAcQdw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMfEc9WLHjrra79%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMN44cmr0kG9q8fo4T5OvonAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PS42%2FxDIdY%2FGvK2LWHvkio0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b770_0c39_16ec299f505_2117&xId=ePIBNyoVYZXaE8Y0RzyU2JtfPRnmL6Mr9vMdOnrqg51HIVuTEN14X2Et6yPCQVSHByouMaYcSewqNwmyGFjXZ6&union_lens=lensId:0b150a5c_0bc1_16ec299f507_c5fc
珂曼CAREMILLE 精细双头雾眉笔防水防汗不脱色自然持久,Excel教学,15,抖音小店,2018-11-07 21:28:53,67054077078,6621109964683349256,0,0,0,39.00,0,675,36,5.33%,https://haohuo.jinritemai.com/views/product/item2?id=3289348629403446547&origin_type=2002001000&origin_id=6621109964683349256_3290989255371009968&alkey=1128_99514375927_6621109964683349256_3290989255371009968_011
珂曼CAREMILLE臻采丝绒唇釉口红防水保湿滋润可爱唇彩唇蜜唇膏,Excel教学,19,抖音小店,2018-10-04 15:23:28,67054077078,6608399056462941443,0,0,0,59.00,0,340,13,3.82%,https://haohuo.jinritemai.com/views/product/item2?id=3289356768358072491&origin_type=2002001000&origin_id=6608399056462941443_3290989105038795353&alkey=1128_99514375927_6608399056462941443_3290989105038795353_011
RK36化妆镜台灯 创意美妆补光镜子台灯 便携折叠公主梳妆镜台灯,你花花宝贝,15,抖音小店,2018-11-21 09:39:22,74845592106,6626122478953434371,0,0,0,99.00,0,2478,17,0.69%,https://haohuo.jinritemai.com/views/product/item2?id=3307732205467496279&origin_type=2002001000&origin_id=6626122478953434371_3307732203974466340&alkey=1128_99514375927_6626122478953434371_3307732203974466340_011
雅邦小黑管晶莹炫色唇膏防水保湿不易脱色哑光口红唇膏,少女心种草菌,14,抖音小店,2019-03-16 18:57:47,65210962420,6668817441096879363,0,0,0,19.80,0,7367,56,0.76%,https://haohuo.jinritemai.com/views/product/item2?id=3314212714762659112&origin_type=2002001000&origin_id=6668817441096879363_3314212714762790192&alkey=1128_99514375927_6668817441096879363_3314212714762790192_011
颜九的口红VENUS MARBLE大理石新9色油画眼影盘珠光哑光复古南瓜,认真少女_颜九,59,抖音小店,2018-12-11 21:10:08,58651677044,6633722193173810440,0,0,0,119.00,0,62303,1234,1.98%,https://haohuo.jinritemai.com/views/product/item2?id=3314649061319152277&origin_type=3002001000&origin_id=6633722193173810440_3314649061319152277&alkey=1128_99514375927_6633722193173810440_3314649061319152277_010
